,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.6910673975944519,0.8621527552604675,0.2680971920490265,0.9709744453430176
1,0.1589227318763733,0.9683815240859985,0.07880402356386185,0.9915198087692261
2,0.06624802947044373,0.9880561828613281,0.029465684667229652,0.9952200055122375
3,0.031411826610565186,0.9925423264503479,0.014388133771717548,0.9981858730316162
4,0.015673335641622543,0.9974022507667542,0.009335173293948174,0.9988337755203247
5,0.008720414713025093,0.9981499314308167,0.00803816132247448,0.9988049864768982
6,0.0050741140730679035,0.9991085529327393,0.007393395993858576,0.9991361498832703
7,0.003001546487212181,0.9995590448379517,0.0068080550990998745,0.9991361498832703
8,0.0019085136009380221,0.9997028708457947,0.006718647200614214,0.9991361498832703
9,0.0012794844806194305,0.9997795224189758,0.006311176810413599,0.9991361498832703
