,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.3338150382041931,0.9361574649810791,0.03762536123394966,0.9947212934494019
1,0.02729790285229683,0.9948173761367798,0.010396134108304977,0.9986108541488647
2,0.008417809382081032,0.9986045360565186,0.006542762275785208,0.9988024830818176
3,0.0038751258980482817,0.9991441965103149,0.005613232031464577,0.998965322971344
4,0.002365801017731428,0.9993294477462769,0.005289251450449228,0.9990036487579346
5,0.001599636278115213,0.9995306134223938,0.005296726245433092,0.9991856813430786
6,0.0010892058489844203,0.9996934533119202,0.0053969030268490314,0.9992144107818604
7,0.0006917237769812346,0.9998850226402283,0.0056772371754050255,0.9992240071296692
8,0.0004497651825658977,0.9998914003372192,0.005651580169796944,0.9992431402206421
9,0.0002940983104053885,0.999907374382019,0.006094381678849459,0.9992431402206421
