,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.3808795213699341,0.9306933283805847,0.11660361289978027,0.9682127833366394
1,0.0674002543091774,0.9836755990982056,0.05555802583694458,0.9884042739868164
2,0.023896342143416405,0.9967601299285889,0.01938028819859028,0.9972020387649536
3,0.009678144007921219,0.9984233379364014,0.007838775403797626,0.999423086643219
4,0.004624384921044111,0.9992597103118896,0.0049888212233781815,0.9994519352912903
5,0.0023297674488276243,0.9996923804283142,0.002818539971485734,0.9995961785316467
6,0.0017456357600167394,0.9996538758277893,0.0018195249140262604,0.9996827244758606
7,0.0006646830006502569,0.9999231100082397,0.001625780831091106,0.9996827244758606
8,0.0003741469990927726,0.9999327063560486,0.0016865944489836693,0.9997115731239319
9,0.000268327072262764,0.999951958656311,0.0015182041097432375,0.9997115731239319
