,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.16766357421875,0.43212559819221497,1.763293981552124,0.4734678566455841
1,1.5392740964889526,0.5876811742782593,1.3628363609313965,0.6278026700019836
2,1.0950287580490112,0.7573671340942383,0.9602317810058594,0.8094170689582825
3,0.7352534532546997,0.8599033951759338,0.6403763890266418,0.8983557820320129
4,0.4968090057373047,0.9195652008056641,0.43116214871406555,0.9372197389602661
5,0.3478374779224396,0.9496376514434814,0.3030790090560913,0.9532884955406189
6,0.2523113787174225,0.9660627841949463,0.22315078973770142,0.9682361483573914
7,0.18780261278152466,0.9772946834564209,0.17086075246334076,0.9809417128562927
8,0.14272601902484894,0.9865942001342773,0.13580460846424103,0.9869207739830017
9,0.11035551130771637,0.9910628199577332,0.11208953708410263,0.9865471124649048
