,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.09753832966089249,0.9830757975578308,0.00984128937125206,0.9987449645996094
1,0.004351831506937742,0.9990707635879517,0.0043906159698963165,0.9990898966789246
2,0.0014692640397697687,0.9996711015701294,0.004008485935628414,0.9992240071296692
3,0.0005699405446648598,0.9998754858970642,0.004253752529621124,0.9992431402206421
4,0.00029142393032088876,0.9999425411224365,0.004388042725622654,0.9992048144340515
5,0.00021129572996869683,0.9999201893806458,0.004565147683024406,0.9993006587028503
6,0.00010130502050742507,0.9999808669090271,0.004832210019230843,0.9993197917938232
7,6.0764956288039684e-05,0.9999776482582092,0.004832586273550987,0.9993197917938232
8,4.501699731918052e-05,0.9999872446060181,0.005421415437012911,0.9993197917938232
9,4.5490680349757895e-05,0.9999904036521912,0.004510942380875349,0.9993197917938232
