,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.6036200523376465,0.3764367699623108,2.535348892211914,0.4231884181499481
1,2.382028102874756,0.41091954708099365,2.299121379852295,0.3391304314136505
2,2.0737082958221436,0.39080458879470825,2.059330940246582,0.3391304314136505
3,1.8601025342941284,0.39080458879470825,1.9051488637924194,0.3391304314136505
4,1.7140989303588867,0.4597701132297516,1.7453138828277588,0.46666666865348816
5,1.5620380640029907,0.5670498013496399,1.571077823638916,0.5942028760910034
6,1.3995929956436157,0.6637930870056152,1.389987587928772,0.7188405990600586
7,1.2354217767715454,0.7442528605461121,1.2140086889266968,0.8260869383811951
8,1.0782090425491333,0.8084291219711304,1.0502161979675293,0.9014492630958557
9,0.9348979592323303,0.8524904251098633,0.9033536911010742,0.9159420132637024
