,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.14027893543243408,0.973595917224884,0.07202547043561935,0.9779437780380249
1,0.014531606808304787,0.9972617030143738,0.013329347595572472,0.9995625019073486
2,0.006055872887372971,0.9987181425094604,0.006511943880468607,0.9986635446548462
3,0.003740731393918395,0.9990866780281067,0.002553375903517008,0.9997115731239319
4,0.002576128114014864,0.9993895292282104,0.0018128101946786046,0.9997067451477051
5,0.0019207146251574159,0.9995064735412598,0.0015868149930611253,0.9997067451477051
6,0.001431022072210908,0.9995802044868469,0.001562426914460957,0.9997307658195496
7,0.0010641777189448476,0.9996715188026428,0.0011636742856353521,0.9997307658195496
8,0.000767901074141264,0.9998109340667725,0.0009052643436007202,0.9997884631156921
9,0.0005467894952744246,0.9998589754104614,0.0009572082199156284,0.9997836947441101
