,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5820578932762146,0.9058669209480286,0.20164918899536133,0.9594477415084839
1,0.1295708417892456,0.9690309166908264,0.10528159141540527,0.9749848246574402
2,0.06701451539993286,0.9867124557495117,0.053031399846076965,0.990969181060791
3,0.03531461954116821,0.9933033585548401,0.03227214142680168,0.9957153797149658
4,0.020731844007968903,0.9969376921653748,0.019932571798563004,0.9975186586380005
5,0.012214237824082375,0.9983222484588623,0.013243421912193298,0.9977062344551086
6,0.006711242254823446,0.9990529417991638,0.010602978989481926,0.9979081749916077
7,0.0039663370698690414,0.9994904398918152,0.005394981242716312,0.9993075132369995
8,0.0024044124875217676,0.9997067451477051,0.009751950390636921,0.997215747833252
9,0.0016026579542085528,0.9997211694717407,0.002996505703777075,0.9997547268867493
