,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.6210081577301025,0.19960668683052063,2.5456340312957764,0.3388364911079407
1,2.4494431018829346,0.3879055976867676,2.3428738117218018,0.34276729822158813
2,2.181811571121216,0.39036381244659424,2.133240222930908,0.34276729822158813
3,2.0158298015594482,0.3901180028915405,2.0636677742004395,0.34276729822158813
4,1.946746587753296,0.39085546135902405,2.002429485321045,0.34276729822158813
5,1.8903998136520386,0.3974926173686981,1.9461679458618164,0.35849055647850037
6,1.8348928689956665,0.4247787594795227,1.8883980512619019,0.37264150381088257
7,1.7759579420089722,0.45108160376548767,1.8272247314453125,0.3954402506351471
8,1.7126630544662476,0.48942968249320984,1.763668417930603,0.44732704758644104
9,1.6460884809494019,0.5280236005783081,1.6983561515808105,0.48977985978126526
