,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.2962319254875183,0.9533979296684265,0.037299994379282,0.9944223761558533
1,0.02580648846924305,0.9952046871185303,0.017007429152727127,0.9968661665916443
2,0.007476984057575464,0.9984909892082214,0.007886926643550396,0.9985193610191345
3,0.0034979633055627346,0.9992718696594238,0.005659846123307943,0.9989362359046936
4,0.0016526718391105533,0.9995592832565308,0.004845721647143364,0.9990368485450745
5,0.0010391674004495144,0.9997987747192383,0.005012753885239363,0.9991374611854553
6,0.0004782389150932431,0.99991375207901,0.004715882241725922,0.9992237091064453
7,0.00025645122514106333,0.9999425411224365,0.004705238156020641,0.9991374611854553
8,0.0001598954404471442,0.9999616742134094,0.004750073421746492,0.9991374611854553
9,0.00015180953778326511,0.9999569058418274,0.004921130836009979,0.9992524981498718
