,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.18936973810195923,0.9665699005126953,0.1077008917927742,0.971126914024353
1,0.022774480283260345,0.9952011704444885,0.02325642667710781,0.996009886264801
2,0.00764300674200058,0.9985883831977844,0.004022492095828056,0.9995625019073486
3,0.004019137471914291,0.9990658760070801,0.0024959761649370193,0.9994087219238281
4,0.0023389318957924843,0.9994295835494995,0.0012992266565561295,0.9996731281280518
5,0.0014957432867959142,0.9996170401573181,0.0011027393629774451,0.9997404217720032
6,0.0008931845659390092,0.9997965097427368,0.0011836924823001027,0.9997355937957764
7,0.0005615197587758303,0.9998846650123596,0.0006793274660594761,0.9998605847358704
8,0.0003492594405543059,0.9999294877052307,0.0007547218701802194,0.999875009059906
9,0.0002648875815793872,0.9999503493309021,0.0003222817904315889,0.9999182820320129
