,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.1914994716644287,0.9724135398864746,0.011687197722494602,0.9984288215637207
1,0.008268700912594795,0.9985055327415466,0.005387172102928162,0.9988886713981628
2,0.0022739097476005554,0.9993581771850586,0.0041970303282141685,0.9991760849952698
3,0.0008002350223250687,0.9998371601104736,0.0041723707690835,0.9992240071296692
4,0.00033688530675135553,0.9999393224716187,0.004510535392910242,0.9993006587028503
5,0.00018375705985818058,0.9999680519104004,0.004397919867187738,0.9993102550506592
6,9.820342529565096e-05,0.9999808669090271,0.004623548127710819,0.9993197917938232
7,6.545036740135401e-05,0.9999967813491821,0.004311865661293268,0.9993293881416321
8,2.252575177408289e-05,0.9999967813491821,0.005092391278594732,0.999348521232605
9,6.85253762640059e-05,0.9999904036521912,0.004272784106433392,0.999348521232605
