,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.372042179107666,0.6040279269218445,1.7410523891448975,0.5655698776245117
1,1.4314110279083252,0.7358071804046631,1.0997003316879272,0.8822126984596252
2,0.9390879273414612,0.8469711542129517,0.7037826776504517,0.8965188264846802
3,0.6500158905982971,0.8775768876075745,0.4832383692264557,0.9270386099815369
4,0.47070568799972534,0.9116714000701904,0.3442479372024536,0.9480209946632385
5,0.3496950566768646,0.9307008981704712,0.2507157325744629,0.9685264825820923
6,0.2662774622440338,0.9614652991294861,0.18435288965702057,0.9747257828712463
7,0.20788031816482544,0.9705042839050293,0.1376688927412033,0.9780638813972473
8,0.16560347378253937,0.9800190329551697,0.10541200637817383,0.9938006401062012
9,0.1337631195783615,0.9876308441162109,0.08311939984560013,0.996661901473999
