,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5592619180679321,0.8972479104995728,0.11369673907756805,0.9875158071517944
1,0.09203176200389862,0.9846969246864319,0.028032489120960236,0.9968645572662354
2,0.029842019081115723,0.995352566242218,0.010197591967880726,0.9987630844116211
3,0.010559598915278912,0.9981409907341003,0.007100600749254227,0.9989932179450989
4,0.00533837778493762,0.9990705251693726,0.006591373588889837,0.9990507364273071
5,0.0026442408561706543,0.9994921088218689,0.006203553173691034,0.9991370439529419
6,0.001421579159796238,0.9997700452804565,0.006097443867474794,0.9991370439529419
7,0.0008234538836404681,0.9998658299446106,0.0056799715384840965,0.9991370439529419
8,0.0004403703787829727,0.9999329447746277,0.0058535197749733925,0.9991370439529419
9,0.0002669818059075624,0.9999520778656006,0.005942775402218103,0.9991370439529419
