,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.6691055297851562,0.10766961425542831,2.6321048736572266,0.18867924809455872
1,2.5802395343780518,0.49631267786026,2.5427536964416504,0.4779874086380005
2,2.461596965789795,0.5437561273574829,2.3966119289398193,0.4300314486026764
3,2.2516751289367676,0.4845132827758789,2.1646480560302734,0.39937105774879456
4,2.038818597793579,0.461160272359848,2.0459790229797363,0.401729553937912
5,1.9360430240631104,0.48672565817832947,1.9644297361373901,0.4316037595272064
6,1.8681983947753906,0.5127826929092407,1.9021698236465454,0.4088050425052643
7,1.812230110168457,0.5184365510940552,1.844806432723999,0.46305030584335327
8,1.7551524639129639,0.5442478060722351,1.7909621000289917,0.4811320900917053
9,1.6971675157546997,0.5607178211212158,1.7355607748031616,0.5078616142272949
