,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.580636501312256,0.4281609058380127,2.3883113861083984,0.42898550629615784
1,2.0877068042755127,0.5162835121154785,1.9449200630187988,0.4521739184856415
2,1.7255114316940308,0.5680076479911804,1.634803056716919,0.5565217137336731
3,1.408974051475525,0.6618773937225342,1.2829563617706299,0.6405797004699707
4,1.087073564529419,0.7413793206214905,0.9743630886077881,0.7855072617530823
5,0.8249891400337219,0.8381226062774658,0.7307772636413574,0.9159420132637024
6,0.6291683912277222,0.9157088398933411,0.5478604435920715,0.95652174949646
7,0.48707395792007446,0.9377394914627075,0.41653329133987427,0.9623188376426697
8,0.38468319177627563,0.9482758641242981,0.32385706901550293,0.9797101616859436
9,0.31048583984375,0.9530651569366455,0.2572748064994812,0.9797101616859436
