,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.8843570947647095,0.5515607595443726,1.2861158847808838,0.7236714959144592
1,0.9544333815574646,0.8039098381996155,0.6547197103500366,0.8814009428024292
2,0.5544622540473938,0.8950470089912415,0.36836206912994385,0.9508454203605652
3,0.353230744600296,0.9399187564849854,0.22012123465538025,0.9730676412582397
4,0.24395202100276947,0.9592291712760925,0.14132726192474365,0.9864734411239624
5,0.1752309799194336,0.9736821055412292,0.09701138734817505,0.9904589653015137
6,0.12730510532855988,0.9809284806251526,0.06909995526075363,0.9928743839263916
7,0.09238067269325256,0.9876970648765564,0.050569429993629456,0.9951691031455994
8,0.06718505918979645,0.993430495262146,0.03770862892270088,0.9964975714683533
9,0.049129851162433624,0.9965758919715881,0.02853548899292946,0.9967391490936279
