,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.373905897140503,0.4928743839263916,2.0338239669799805,0.4667414128780365
1,1.86236572265625,0.5245168805122375,1.7794312238693237,0.5074738264083862
2,1.62013840675354,0.5724637508392334,1.5508030652999878,0.548953652381897
3,1.4133210182189941,0.6080917716026306,1.3496685028076172,0.5695067048072815
4,1.2210972309112549,0.6394927501678467,1.1574351787567139,0.6169655919075012
5,1.0435291528701782,0.7121980786323547,0.9687358140945435,0.7040358781814575
6,0.8824265003204346,0.7949275374412537,0.7951639890670776,0.8277279734611511
7,0.7397924661636353,0.8515700697898865,0.6457455158233643,0.9032137393951416
8,0.6168414354324341,0.8987922668457031,0.523237943649292,0.9319880604743958
9,0.5147424936294556,0.9196860194206238,0.4268251061439514,0.945440948009491
