,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5652487874031067,0.894583523273468,0.14708690345287323,0.9643475413322449
1,0.11928649246692657,0.9712832570075989,0.0950741097331047,0.9749624729156494
2,0.06005331873893738,0.9874826669692993,0.05961356312036514,0.992096483707428
3,0.032397057861089706,0.9953372478485107,0.03040924109518528,0.9986154437065125
4,0.018698373809456825,0.9965582489967346,0.016087891533970833,0.9987308382987976
5,0.01184272114187479,0.9973561763763428,0.009177100844681263,0.9989904165267944
6,0.007972021587193012,0.9988943934440613,0.006016213446855545,0.9991058111190796
7,0.00556442653760314,0.9990962743759155,0.004443649668246508,0.9991058111190796
8,0.0039759245701134205,0.9992789626121521,0.0034967539831995964,0.999423086643219
9,0.0029004414100199938,0.9994423985481262,0.0028095790185034275,0.9996827244758606
