,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.5202988982200623,0.9237948060035706,0.1624668538570404,0.9611154198646545
1,0.1254669576883316,0.9709416627883911,0.09701412916183472,0.976076066493988
2,0.07010525465011597,0.9823250770568848,0.06210867688059807,0.9905964136123657
3,0.04107574373483658,0.9927732944488525,0.041112083941698074,0.9978421330451965
4,0.02326386421918869,0.995989978313446,0.0206287894397974,0.9986576437950134
5,0.014550353400409222,0.9973554611206055,0.012573144398629665,0.9988380670547485
6,0.00983869843184948,0.9981704950332642,0.008280795998871326,0.9988813996315002
7,0.006942170672118664,0.9986753463745117,0.006073727272450924,0.9989390969276428
8,0.005050222855061293,0.9990816116333008,0.005157325882464647,0.9988236427307129
9,0.003850038629025221,0.999350905418396,0.0039815413765609264,0.9991700649261475
