,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.5850510597229004,0.5898903012275696,2.45705509185791,0.5905172228813171
1,2.2961690425872803,0.6065808534622192,2.0955662727355957,0.5129310488700867
2,1.9376131296157837,0.5603242516517639,1.8478041887283325,0.5431034564971924
3,1.7185821533203125,0.6113495230674744,1.6667429208755493,0.5775862336158752
4,1.5354323387145996,0.637577474117279,1.477113127708435,0.6063218116760254
5,1.3535741567611694,0.7000476717948914,1.2794063091278076,0.6738505959510803
6,1.167054533958435,0.7615641355514526,1.087744951248169,0.7787356376647949
7,0.9922036528587341,0.825941801071167,0.9187692999839783,0.8807471394538879
8,0.8410500288009644,0.8726752400398254,0.7762993574142456,0.9008620977401733
9,0.712745726108551,0.8912732601165771,0.6580411195755005,0.9339080452919006
