,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.7791049480438232,0.5948070287704468,1.1183159351348877,0.795976996421814
1,0.7964004874229431,0.8525488376617432,0.5186852812767029,0.913314163684845
2,0.4136580228805542,0.9272669553756714,0.2606546878814697,0.9688697457313538
3,0.24192582070827484,0.9638716578483582,0.148501455783844,0.9853927493095398
4,0.15058884024620056,0.9800698757171631,0.09060848504304886,0.9909003973007202
5,0.09811674058437347,0.9878513813018799,0.056965652853250504,0.9961685538291931
6,0.06615053862333298,0.994124174118042,0.037433672696352005,0.9976053833961487
7,0.04594855755567551,0.9971414804458618,0.025810763239860535,0.9976053833961487
8,0.0327153354883194,0.9990471601486206,0.01852952502667904,0.998084306716919
9,0.0237643513828516,0.9997618198394775,0.013563636690378189,0.9990421533584595
