,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.2079414576292038,0.9627174139022827,0.12060411274433136,0.9699415564537048
1,0.030270010232925415,0.9939942955970764,0.05262155458331108,0.9872030019760132
2,0.010561325587332249,0.9976613521575928,0.03184850141406059,0.9918308854103088
3,0.005252112168818712,0.9988318681716919,0.006337617989629507,0.9985719919204712
4,0.003059634007513523,0.9992861151695251,0.005726281087845564,0.9986441135406494
5,0.0019252239726483822,0.999497652053833,0.00191883381921798,0.9995937347412109
6,0.0011770838173106313,0.9996827244758606,0.0014615347608923912,0.9996874928474426
7,0.0007804692722856998,0.9998237490653992,0.0008556430111639202,0.9997475743293762
8,0.0005076878005638719,0.9998886585235596,0.0007786081987433136,0.9998100996017456
9,0.00037176450132392347,0.9999062418937683,0.0005817298660986125,0.9998605847358704
