,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.4034731090068817,0.9333799481391907,0.14716631174087524,0.9617144465446472
1,0.08929583430290222,0.9770047664642334,0.061517585068941116,0.9904881715774536
2,0.03775694593787193,0.9918308854103088,0.05534280091524124,0.9878250956535339
3,0.017987053841352463,0.9966534972190857,0.020977230742573738,0.996644139289856
4,0.010990352369844913,0.9975382089614868,0.008731023408472538,0.9991050958633423
5,0.0053952159360051155,0.9991369247436523,0.005320895463228226,0.9992133378982544
6,0.00263627665117383,0.9994710683822632,0.005321649834513664,0.998859703540802
7,0.001545785111375153,0.9997115135192871,0.0056003727950155735,0.9989607930183411
8,0.0010076191974803805,0.9998437166213989,0.002512357197701931,0.9996607899665833
9,0.0010982232633978128,0.9997740387916565,0.0018699319334700704,0.9998267889022827
