,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.634160280227661,0.272615522146225,2.5384716987609863,0.4300314486026764
1,2.3835883140563965,0.46607670187950134,2.2010724544525146,0.3828616440296173
2,2.0347445011138916,0.4365781843662262,1.9934483766555786,0.39150944352149963
3,1.858873724937439,0.4842674434185028,1.8551381826400757,0.42138364911079407
4,1.7354027032852173,0.5218780636787415,1.7339826822280884,0.4811320900917053
5,1.6187663078308105,0.5720255374908447,1.6177473068237305,0.5235849022865295
6,1.5059683322906494,0.6052113771438599,1.5009578466415405,0.5526729822158813
7,1.3947105407714844,0.6415929198265076,1.3846734762191772,0.5982704162597656
8,1.2863287925720215,0.6882989406585693,1.2710375785827637,0.6485849022865295
9,1.182053565979004,0.728613555431366,1.1616038084030151,0.7201257944107056
