,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.10808028280735016,0.9803757667541504,0.07148477435112,0.9793301224708557
1,0.008898924104869366,0.9983208775520325,0.00609673373401165,0.9993366599082947
2,0.003492132294923067,0.999198853969574,0.0017568528419360518,0.9995577335357666
3,0.0023815762251615524,0.9993751049041748,0.0014100437983870506,0.9997115731239319
4,0.0014489832101389766,0.9996314644813538,0.0010032874997705221,0.999750018119812
5,0.0008793961605988443,0.9997820854187012,0.0008290206897072494,0.9998077154159546
6,0.0005947515601292253,0.9998173713684082,0.0005861771060153842,0.9998461604118347
7,0.0003680756490211934,0.9999134540557861,0.0006041376618668437,0.9998558163642883
8,0.0002401332458248362,0.999958336353302,0.0004444685473572463,0.9999134540557861
9,0.00020211993250995874,0.9999551177024841,0.00023021060042083263,0.9999615550041199
