,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.6461188793182373,0.3062801957130432,2.57869029045105,0.4732142984867096
1,2.467255115509033,0.5801932215690613,2.374460220336914,0.4702380895614624
2,2.144619941711426,0.5314009785652161,2.051947593688965,0.4285714328289032
3,1.8403831720352173,0.5333333611488342,1.8606774806976318,0.4732142984867096
4,1.6465438604354858,0.5792270302772522,1.686834692955017,0.511904776096344
5,1.4712200164794922,0.6173912882804871,1.507745623588562,0.5223214030265808
6,1.306840419769287,0.6386473178863525,1.3368710279464722,0.569940447807312
7,1.1573508977890015,0.6913043260574341,1.1788971424102783,0.6577380895614624
8,1.0231379270553589,0.7550724744796753,1.034953236579895,0.7395833134651184
9,0.9014651775360107,0.8149758577346802,0.9043009877204895,0.8392857313156128
