,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,0.13346876204013824,0.9783890843391418,0.014353305101394653,0.9958226680755615
1,0.007579393684864044,0.9986156821250916,0.006858778651803732,0.9984526634216309
2,0.0025996649637818336,0.9993820786476135,0.004581964574754238,0.999171257019043
3,0.0012697516940534115,0.9996998310089111,0.0046301232650876045,0.9992047548294067
4,0.000645819294732064,0.9998291730880737,0.0051064700819551945,0.9992239475250244
5,0.0003733360208570957,0.999904215335846,0.005353153683245182,0.9992430806159973
6,0.00021336466306820512,0.9999249577522278,0.005733024328947067,0.999267041683197
7,0.0001285452162846923,0.9999600648880005,0.00576050765812397,0.9992862343788147
8,9.002605656860396e-05,0.9999776482582092,0.005721567198634148,0.9992862343788147
9,5.296682138578035e-05,0.9999856352806091,0.0056400299072265625,0.9993053674697876
