,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.3837146759033203,0.30727630853652954,2.1164658069610596,0.36556604504585266
1,1.8997408151626587,0.48156341910362244,1.832472562789917,0.38522014021873474
2,1.6449750661849976,0.5454769134521484,1.5850677490234375,0.4929245412349701
3,1.3571621179580688,0.6477384567260742,1.2894960641860962,0.6218553185462952
4,1.0707412958145142,0.7701573371887207,0.9892565011978149,0.7366352081298828
5,0.8286621570587158,0.8569321632385254,0.7347055077552795,0.8789308071136475
6,0.639752209186554,0.9011799693107605,0.5458317399024963,0.9488993883132935
7,0.4992600679397583,0.9301868081092834,0.4175785481929779,0.9646226167678833
8,0.39949607849121094,0.9419862627983093,0.32630249857902527,0.9709119200706482
9,0.325630247592926,0.9510816335678101,0.2606312334537506,0.9732704162597656
