,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.6693477630615234,0.19790177047252655,2.601550340652466,0.5818965435028076
1,2.5321969985961914,0.6418693661689758,2.459573745727539,0.5977011322975159
2,2.346703052520752,0.6161182522773743,2.241513252258301,0.545976996421814
3,2.0682363510131836,0.5708154439926147,1.9669288396835327,0.5143678188323975
4,1.8208003044128418,0.5608011484146118,1.7977349758148193,0.5244252681732178
5,1.666469693183899,0.6056270599365234,1.648956537246704,0.5704023241996765
6,1.5268303155899048,0.6418693661689758,1.4960315227508545,0.5991379022598267
7,1.3884295225143433,0.7081544995307922,1.3387058973312378,0.7212643623352051
8,1.2491157054901123,0.7515498399734497,1.18458890914917,0.767241358757019
9,1.1121189594268799,0.7896995544433594,1.0421134233474731,0.7801724076271057
